commit_hash,label,predicted_label,predicted_prob,is_anomaly,reason
2fb09d07f29aaacac3afd6b64c997e761a292864,Dag Odenhall,Dag Odenhall,0.79,False,
88a031ab24b0e7e2a5190f9e48f80f2b21aba1a0,Armin Ronacher,Armin Ronacher,0.76,False,
e3de5e6ca39e024874cb465c9047b65373d73b64,Simon Sapin,Armin Ronacher,0.4775,True,predicted_label_mismatch;low_confidence<0.5
51a5add86d0fa9889b69d51d45d06a2ac4c5df9f,Dag Odenhall,Dag Odenhall,0.63,False,
06ed3e1e8888b73794876d39a53382eb45a54fe2,Dag Odenhall,Dag Odenhall,0.63,False,
f5fb4576577cbedcedba9eb16d9fdace18c9292c,Armin Ronacher,Armin Ronacher,0.85,False,
ca0aa9533f7c3a925f1115581872793bdf34bb34,Armin Ronacher,Armin Ronacher,0.96,False,
235d693bfc5633aae310ab3dc35e86c8892a0b2b,Armin Ronacher,Armin Ronacher,0.91,False,
5a5a4a85bf1cfe783e7009d463aa16368dd5c92f,Armin Ronacher,Armin Ronacher,0.72,False,
d02d01adaa5754ad694b3fee7e32aaa19a502054,Armin Ronacher,Armin Ronacher,0.74,False,
1762ea5a2bee7539381c701c4d1534c4af9c2e37,Armin Ronacher,David Lord,0.96,True,predicted_label_mismatch
54d22f1c5537c957ed555c20e6cd8198346289e5,Simon Sapin,Simon Sapin,0.64,False,
9ecb9edc0644e9c40a0089d680783df5dbffb3d7,florentx,florentx,0.64,False,
3e2a2114fd952b489515b63ca0cfa9899455583a,Armin Ronacher,Armin Ronacher,0.84,False,
223d44dca8e28c95ffb841118b93b1d36bf9b092,Armin Ronacher,Armin Ronacher,0.96,False,
41f5ad9b1539410507455db6df1424d1a7215b05,Armin Ronacher,Armin Ronacher,0.78,False,
33a035bb0ec07a4ca92f1397e7caeb7714c57bd6,Armin Ronacher,Armin Ronacher,0.82,False,
52f38bbf8bee2f7b5aa4fe708dc304cb590d3a0b,Armin Ronacher,Armin Ronacher,0.8559047619047618,False,
20c2e53893c202a4555bd7390672ee948fa6b1e0,Armin Ronacher,Armin Ronacher,0.82,False,
ea72e272a677365a60f1c412f91ebfac58ba13bb,Armin Ronacher,Armin Ronacher,0.51,False,
387be22f26b8065d29e311723bb8a50a74248534,Armin Ronacher,Armin Ronacher,0.77,False,
e429b69d162b8ec89bbad663ba75599e338bb34f,Armin Ronacher,Armin Ronacher,0.9143333333333333,False,
03c4bb4abc3bd8120ba3e5ea493447be2ad57711,Simon Sapin,Simon Sapin,0.72,False,
7083b35e6af836eeeca661f5a1ba9896bc60ebb3,florentx,florentx,0.56,False,
d44b12774879cba83bf33c8ed7733157ab84d778,Armin Ronacher,Armin Ronacher,0.92,False,
fe35105bec80bbb7cbba1b1d6414612fe85873cd,Armin Ronacher,Armin Ronacher,0.8316666666666666,False,
7698c3fd14692aeb947d22d0822df061e4312b03,Armin Ronacher,Armin Ronacher,0.73,False,
1592c53a664c82d9badac81fa0104af226cce5a7,Armin Ronacher,Armin Ronacher,0.83,False,
528ae04be024ea27881f4c45e23590c011a8ea66,Armin Ronacher,Armin Ronacher,0.73,False,
b3f342e1816e86be3c367c42a6dd7a9c2bd6dcc9,Armin Ronacher,Armin Ronacher,0.81,False,
7503fc81752d4917fc4a9da808ee6bc37f474ff1,Armin Ronacher,David Lord,0.84,True,predicted_label_mismatch
c68cf834330f94e3018d660a6fc967c16e374762,Armin Ronacher,Armin Ronacher,0.8166666666666665,False,
4a0c0446da3fc278a5cdc2587191f6df66489d02,Armin Ronacher,Armin Ronacher,0.6,False,
55040d3efa2d608eb4daa1ed7086e0bd36cfd252,Armin Ronacher,Armin Ronacher,0.79,False,
f195d9244756b9809bd2b00601b437f3e278b0b9,Armin Ronacher,Armin Ronacher,0.96,False,
7ea1b801cc1f7d09ee18e8d70957c9d34b870700,Armin Ronacher,Armin Ronacher,0.86,False,
bcd746e8cf0fc5f405c5f32b80517a4390de6fd9,Armin Ronacher,Armin Ronacher,0.94,False,
9373a71c263a63eca3c466cbc5b175ed5d4999d5,Armin Ronacher,Armin Ronacher,0.5116666666666667,False,
881aa3ab2dad11edcddd0d5996fea9bdc3132224,Armin Ronacher,Armin Ronacher,0.9516666666666667,False,
f5d2d324b5a1cc9d7ab14ab40488d8b7f4b8c616,Armin Ronacher,Armin Ronacher,0.8,False,
e75322206d2fd1c483494fea7bfba367cdcdd9b2,Armin Ronacher,Armin Ronacher,0.93,False,
d0357b44b02324b85af42052487eab13d0b75f81,Armin Ronacher,Armin Ronacher,0.81,False,
bc662a546ed9028d93482f79314e64beae19a1d6,Armin Ronacher,Armin Ronacher,0.91,False,
3ab318a7ddca819e13d6d161b008b62b6583453e,Armin Ronacher,Armin Ronacher,0.86,False,
a154c87cfca3e21316552b2ec558029f9c96122a,Armin Ronacher,Armin Ronacher,0.5,False,
7599046d042d1bb3f2db6cdcd6458338802901c4,Armin Ronacher,Armin Ronacher,0.9,False,
10fff189813fcc18b0ef49b2028426b21f6325a8,Armin Ronacher,Armin Ronacher,0.95,False,
81148db5b649c2db9b3ea1156d684ecdf6ab9938,Armin Ronacher,David Lord,0.74,True,predicted_label_mismatch
8798b4b7112fb984bd244c8581ab03ef4a7ba766,Armin Ronacher,Armin Ronacher,0.91,False,
dd59d7241d0ebc713d51ab939f53ebd0df8b2dac,Armin Ronacher,Armin Ronacher,0.81,False,
4f8ee8f12946b224e5003405be99aa4e454bdeee,Armin Ronacher,Armin Ronacher,0.74,False,
88d9315d1955ea4ee99f53e21593a0d1d9047ed0,Armin Ronacher,Armin Ronacher,0.82,False,
d0c6ad7d287e543fcc941aa2b42557e06b9dc142,Armin Ronacher,Armin Ronacher,0.58,False,
532347d6adf1da64259f1af91860d5fa27bac9f1,Armin Ronacher,Armin Ronacher,0.83,False,
fedc06c2950a4c9930082a014d0f8da6ee0193be,Armin Ronacher,Armin Ronacher,0.8,False,
15012af70017962c2a22bc3fe670b9cc50782366,Armin Ronacher,Armin Ronacher,0.97,False,
a38dcd5e2bed1bcf2c1fc319fa9c3bc35e360fe0,Armin Ronacher,Armin Ronacher,0.91,False,
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,Armin Ronacher,Armin Ronacher,0.86,False,
665fa2a32b5ff2b1c1887a48ed69329110a555f7,Armin Ronacher,Armin Ronacher,0.93,False,
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,Armin Ronacher,Armin Ronacher,0.81,False,
f694456ff623941020da16839b7edd95248ed26e,Armin Ronacher,Armin Ronacher,0.96,False,
31d359694aeb4ef8770e7d2ba14ae479c23006a2,florentx,florentx,0.63,False,
b551f15b22c1d7d7749901e8d186246fb12038e8,Armin Ronacher,Armin Ronacher,0.4292857142857143,True,low_confidence<0.5
f4d8f85a7440f1f533d769c92b27df61e305ce91,Armin Ronacher,Armin Ronacher,0.94,False,
2b00ec4017ee6b930bb805c294a459f112e4bc80,Armin Ronacher,Armin Ronacher,0.49,True,low_confidence<0.5
362cf493c42deaa417aa42a402852679ac349a4d,Armin Ronacher,Armin Ronacher,0.74,False,
9e1111c2fbc2c7670eb489df0262a90417b96019,Armin Ronacher,Armin Ronacher,0.425,True,low_confidence<0.5
bca1acf1f38b0bb6d461fbbc486d6c95eafe0b30,Armin Ronacher,Armin Ronacher,0.8033333333333335,False,
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,Armin Ronacher,Armin Ronacher,0.84,False,
51a89bf35ec6231d55f5caa8e12484e801f593fe,Armin Ronacher,Armin Ronacher,0.98,False,
f1cde5bbfcb7f0466ad35511ffe2e31ea57756d6,Armin Ronacher,Armin Ronacher,0.9233333333333335,False,
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,Armin Ronacher,Armin Ronacher,0.89,False,
09e7b5eb2f3a3da0b09ffe4cd3cad8b028530874,Armin Ronacher,Armin Ronacher,0.63,False,
b7109865a352e6bbee55247731136a46e1bab04d,Armin Ronacher,Armin Ronacher,0.89,False,
ac13deff401069c3854acca10c926119c6e1cbe0,Armin Ronacher,Armin Ronacher,0.68,False,
c34b03e9a677e467ea420d4286d4350ed429a4b8,Armin Ronacher,Armin Ronacher,0.77,False,
df3f8940c30447f28f2ddf2a5f764cf543755f0d,Armin Ronacher,Armin Ronacher,0.79,False,
e5d82020384ae527c36424b52612bbe625db9268,Armin Ronacher,Armin Ronacher,0.75,False,
77e2fbf249031a7adb7e745f15ad5645027b5994,Armin Ronacher,Armin Ronacher,0.75,False,
56796f0f439a5c0e00d7b3d73a662a2a8e11e7c1,Armin Ronacher,Armin Ronacher,0.69,False,
da514b398429653dbd368c6da48c9863d3c2632f,Armin Ronacher,Armin Ronacher,0.83,False,
60e143ecb63df6d820dacb1ac6416e0c73714524,Armin Ronacher,Armin Ronacher,0.75,False,
77743a5f15ddbc7d826abd4f189217bef88991b6,Armin Ronacher,Armin Ronacher,0.835,False,
b7c0e564d4c8ddd82550f2c2958672558c1c657b,Armin Ronacher,Armin Ronacher,0.92,False,
34fcd19306dca6359d351bb987b686ca12bb2ab6,Armin Ronacher,David Lord,0.61,True,predicted_label_mismatch
5dd4e9f318e3bb27967d86f42be64fa839967145,Armin Ronacher,Armin Ronacher,0.8483333333333333,False,
4c937be2524de0fddc2d2f7f39b09677497260aa,Armin Ronacher,Armin Ronacher,0.74,False,
3f7ab1797730b8d07497744878d109baa9b235a5,Armin Ronacher,Armin Ronacher,0.92,False,
98ea6579c80fc7754eef433e3d6a0f232b8be75a,Armin Ronacher,Armin Ronacher,0.78,False,
596ae0ced530adef7021c134b3b89e74154d7eb6,Armin Ronacher,Armin Ronacher,0.7833333333333334,False,
0a93c552cc3318396e44c6ab1282190898ce0012,Armin Ronacher,Armin Ronacher,0.8,False,
b004324dbbf79177d204507e45b0ec5eb74c7d5a,Armin Ronacher,Armin Ronacher,0.86,False,
16e4d5a6553ff9c89a61c44ddec7da21126b631a,florentx,florentx,0.67,False,
f1a6fbe250ccf5407b45a398d05bf63bc99c3105,Armin Ronacher,Armin Ronacher,0.75,False,
f3b6d94bf732a913aaf2005ad2656ee31ef8f6c6,Armin Ronacher,Armin Ronacher,0.71,False,
d12d73263f5d1664a65a42f71f19158b7e07ef2c,Armin Ronacher,Armin Ronacher,0.94,False,
a5325686804d5cda46ef2ead7a368ffcceb99690,Armin Ronacher,Armin Ronacher,0.8,False,
5e1b1030e8edecb0c9652f2a406933c049ea2397,Armin Ronacher,Armin Ronacher,0.7,False,
6e52355eb303e1b47f7b83ddbb94ff432e2df139,Armin Ronacher,Armin Ronacher,0.96,False,
ed16ae2183ad44a7ba89aedd331a180455ed0836,Armin Ronacher,Armin Ronacher,0.85,False,
aa3d8398fd1a38b449b64fea4979f358f3c711e3,Armin Ronacher,Armin Ronacher,0.89,False,
85ff63c32e7237280bff3293481a371fb3da180c,Armin Ronacher,Armin Ronacher,0.92,False,
f8f8463f3a0e260604b066de56b0a8c7d3a86db4,Armin Ronacher,Armin Ronacher,0.99,False,
b1790cca55956c0cda132ac2fa6a2fb53fd2d009,Armin Ronacher,Armin Ronacher,0.76,False,
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,Armin Ronacher,Armin Ronacher,0.75,False,
4aeb44567ab46951a534fa2836b392ed21b1532b,Armin Ronacher,Armin Ronacher,0.725,False,
54ebd88f451cf58b7d07781692fafc465c94305f,Armin Ronacher,Armin Ronacher,0.95,False,
bc8e021b34a696660410ee60e61664ab969e5cf3,Armin Ronacher,Armin Ronacher,0.73,False,
e84ca8ed94d36e57f7ab8a547096ce7f61c06f5c,Armin Ronacher,Armin Ronacher,0.8416666666666667,False,
793a56bc8b3a42601f0d3e9b6a1f0f73a9c31c33,Armin Ronacher,Armin Ronacher,0.81,False,
1202996c634b23f82421753cb7c46a5ccdf7aca2,Armin Ronacher,Armin Ronacher,0.75,False,
c83b5555f05ebcff450908684bbf793ca561bea2,Armin Ronacher,Armin Ronacher,0.74,False,
82b143f9720ea5837289af32785ce5ef951943d9,Armin Ronacher,Armin Ronacher,0.6,False,
dbb3620792eda43d5f778c7f9019609f62ad2bb9,Armin Ronacher,Armin Ronacher,0.8,False,
b4b2f42f48684fbb4c2d56f4f83d01b2be421a39,Ron DuPlain,Ron DuPlain,0.69,False,
70dc2b66a0d02a23546ad8d48b7fca1c21997ae6,Armin Ronacher,Armin Ronacher,0.76,False,
e20534dbf513417cd500ca6c4d473da3c155710b,Armin Ronacher,Armin Ronacher,0.94,False,
6fc1492357a94ab553fe7ef16a7a2235d05f5a1d,Armin Ronacher,Armin Ronacher,0.75,False,
90b8df3e4ce762ac4de4a6fabd8fb34532bedd5e,Armin Ronacher,Armin Ronacher,0.81,False,
a59dfe4a77ecfd8740cf55a719c88eedee07fb5c,Armin Ronacher,Armin Ronacher,0.7806666666666666,False,
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,Armin Ronacher,Armin Ronacher,0.69,False,
c360f005c354f406735f4119d057a75b24e7baf1,Armin Ronacher,Armin Ronacher,0.865,False,
91e9632a379ebdd778c229a6da86d11140fa7f17,Armin Ronacher,Armin Ronacher,0.79,False,
a3a72e2d8d8df53164689fd84a5db2c6cd04f28a,Armin Ronacher,Armin Ronacher,0.76,False,
e5008386b1a7e0ef3ebb5a4082bf2176d7169ab9,Armin Ronacher,Armin Ronacher,0.73,False,
b6cae028f7a2c77108e5ef91e34c285a9ae7ad81,Armin Ronacher,Armin Ronacher,0.7623333333333333,False,
405d4492e41b50f204d7e7d55aa0ac8f11edda1a,Armin Ronacher,Armin Ronacher,0.782,False,
3ebc97a7809a15ae5f362d1330552db1efdec525,Armin Ronacher,Armin Ronacher,0.7875,False,
97d2a198e216b29be5533dfba81525481bc9c1e5,Armin Ronacher,Armin Ronacher,0.88,False,
5d011c356dfc659a4c2ef66e8c847d489aef4e9c,Armin Ronacher,Armin Ronacher,0.96,False,
2b103134cf165ba453d5492e1a73b57b1e5bef1e,Armin Ronacher,Armin Ronacher,0.79,False,
05519a85da1b26d73bc9215aa7f5cd357404f397,Armin Ronacher,Armin Ronacher,0.8883333333333333,False,
2a0e71f08140fe5c8d32ffed350ba403101f27cc,Armin Ronacher,Armin Ronacher,0.735,False,
fd06bcfbf03efd496697083666953748ef3fe7a3,Armin Ronacher,Armin Ronacher,0.76,False,
4a2d2ba3b8259165a97dc80890547f97d7e35ff5,Armin Ronacher,Armin Ronacher,0.9,False,
0d9b6347d6c77762fb888c067e91e428d65b8601,Armin Ronacher,Armin Ronacher,0.89,False,
27d28dcef4cee8765dcd7a567689d35a41ddcd75,Armin Ronacher,Armin Ronacher,0.81,False,
2912ff6f6e85983c372e1bc481337f3fdf6c7b9d,Armin Ronacher,Armin Ronacher,0.78,False,
cd4833222eccf7e70380a42b69d5e766a84a6b63,Armin Ronacher,Armin Ronacher,0.78,False,
9991cfa96b8babe1c59bb4b3548df76e01af07f6,Armin Ronacher,Armin Ronacher,0.8733333333333334,False,
8837678a088ad4ec710d78de3c30f87be2d13de6,Armin Ronacher,Armin Ronacher,0.4866666666666667,True,low_confidence<0.5
e269c8eb727bdf72a0ca22e42b895dd37f3670c8,Armin Ronacher,Armin Ronacher,0.88,False,
cb660cd1f1a30f67d8ea2b305d635ce573d239c6,Armin Ronacher,Armin Ronacher,0.8716666666666666,False,
559d2810d7b6f2938cac402636cc689016f28520,Armin Ronacher,Armin Ronacher,0.9,False,
c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3,Armin Ronacher,Armin Ronacher,0.8608333333333335,False,
3b0eb0f3ca45786135cacfc380bfdb51e7744e46,Armin Ronacher,Armin Ronacher,0.75,False,
c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43,Armin Ronacher,Armin Ronacher,0.75,False,
05108673685c709c9929ab0e76451b74d51fb79b,Armin Ronacher,Armin Ronacher,0.92,False,
80268a408b981254bbf2bd318aaade9a21a281ef,Armin Ronacher,Armin Ronacher,0.76,False,
b49afa21ade898061d279ea20ba964d7e583c419,Armin Ronacher,Armin Ronacher,0.68,False,
7680d52f42a562eda2e3f75b34118abb08d93414,Armin Ronacher,Armin Ronacher,0.54,False,
dcf5dff414f2f4b9b24047510d3fa7ac643e971f,Armin Ronacher,Armin Ronacher,0.8881666666666667,False,
3adc9de5ec39e65f64bcd684613c64b29131a64e,Armin Ronacher,Armin Ronacher,0.8775,False,
66c13955895c7afb849513d9d0ff0f7f8361c511,Armin Ronacher,Armin Ronacher,0.86,False,
f4bfae622b5515ebde795fb71e3cc128cc0d5ead,Armin Ronacher,Armin Ronacher,0.725,False,
cb79b58053c34dc222c84584da506650ec64ee6f,Armin Ronacher,David Lord,0.5560238095238096,True,predicted_label_mismatch
b2fb2245f1a115c65cba42c6c34f0eae30da4c6c,Armin Ronacher,Armin Ronacher,0.37166666666666665,True,low_confidence<0.5
63114529ed51213832c9ada0b6216ec9e8e22052,Armin Ronacher,Armin Ronacher,0.88,False,
a7d83a9f8008a58813e4495dd8b00d14214a51ad,Armin Ronacher,Armin Ronacher,0.696,False,
3a80ecc66057d97e3a0ceb40e99ea7bde035381b,Armin Ronacher,Armin Ronacher,0.81,False,
fee5bdafe84bfcec492c2643544373c71f1e82a8,Armin Ronacher,Armin Ronacher,0.87,False,
498db01310289cdb9cf771b4432648096628cb21,Armin Ronacher,Armin Ronacher,0.985,False,
312dfb43735dfaf063f58f8115c61331990302f6,Armin Ronacher,Daniel Neuhäuser,0.39,True,predicted_label_mismatch;low_confidence<0.5
9de61ea980edbd8fc3e2c459d3276b8f23d1428c,Armin Ronacher,Armin Ronacher,0.6366666666666667,False,
4c5c644fbf8e94096eb1a61d76855a98687cdb89,Armin Ronacher,Armin Ronacher,0.7440000000000001,False,
2401d86008bb68f5f0368fbfe8d5797a8ef75903,Armin Ronacher,Armin Ronacher,0.8,False,
c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21,Armin Ronacher,Armin Ronacher,0.825,False,
385e67422ba1d590cf65e81dc7a85c916ada62e8,Armin Ronacher,Armin Ronacher,0.92,False,
e3f440d80ffedcc2adb0f058e06a3ee6c56710d9,Armin Ronacher,Armin Ronacher,0.7,False,
54c126e7872b30dc9e5e28303eceea9e827e0231,Armin Ronacher,Armin Ronacher,0.98,False,
d455135338d84dfac2a2b98f52cde1d43dd87681,Armin Ronacher,Armin Ronacher,0.87,False,
63a37b75aca15085e685d99f8b7a2e79c83e1f57,Armin Ronacher,Armin Ronacher,0.73,False,
140fc45ebd052ea07492c068e45d755d4b42c65c,Armin Ronacher,Armin Ronacher,0.43,True,low_confidence<0.5
8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce,Armin Ronacher,Armin Ronacher,0.93,False,
4ab21cd7489e6a7b4e64beda7d8e44fd93557964,Armin Ronacher,Armin Ronacher,0.82,False,
c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c,Armin Ronacher,Armin Ronacher,0.83,False,
6aeb6a09aff3115466eb39253ec236ec98348d9e,Armin Ronacher,Armin Ronacher,0.89,False,
89ed7e616e8b1bd16285703e44ecb40c953671cb,Armin Ronacher,David Lord,0.99,True,predicted_label_mismatch
27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f,Armin Ronacher,Armin Ronacher,0.82,False,
3da165f2f56fe7f1b71242157fd4d02d3e37128f,Armin Ronacher,Armin Ronacher,0.82,False,
2594602076e223f237a5cf4d0f8742ebc3ad3ab1,Armin Ronacher,Armin Ronacher,0.84,False,
c18f032a822fa6db560c440d7faa7c615826aa30,Armin Ronacher,Armin Ronacher,0.86,False,
28f7c1956bc60a81be9a9e5935d72d25b444f3f3,Armin Ronacher,David Lord,0.6809642857142856,True,predicted_label_mismatch
5cadd9d34da46b909f91a5379d41b90f258d5998,Armin Ronacher,Armin Ronacher,0.785,False,
16b101edb6c10a984b0f2960feeeca5a458845a1,Armin Ronacher,Armin Ronacher,0.93,False,
3e297e89d895262e4cf18bfa860f83fbe4b86a61,Armin Ronacher,Armin Ronacher,0.45,True,low_confidence<0.5
750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c,Armin Ronacher,Armin Ronacher,0.89,False,
0906f7d58930e047f7ec67290997b552e587e219,florentx,florentx,0.72,False,
8a14a875d26dc0923c4c52ed1e56eb112d81e723,Armin Ronacher,Armin Ronacher,0.73,False,
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,Armin Ronacher,Armin Ronacher,0.8,False,
8e7d29176a191bddf819fab9ef629491a769d797,Armin Ronacher,Armin Ronacher,0.86,False,
738c66eff30d1a5f5672c22a32a02c29d9c38a2b,Armin Ronacher,Armin Ronacher,0.99,False,
952967fcab0ffccc6b67485e8eed994a69d38d03,Armin Ronacher,Armin Ronacher,0.8,False,
ed1b34c7249cc79c3287e5becbdfeca6d2155014,Armin Ronacher,Armin Ronacher,0.495,True,low_confidence<0.5
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,Armin Ronacher,Armin Ronacher,0.88,False,
138faab1213bd4010d8cfeb505b0e5f9aafd1345,Armin Ronacher,Armin Ronacher,0.94,False,
d09aa3765087bf6e8b8323008e4c1f160db2cd3f,Armin Ronacher,Armin Ronacher,0.73,False,
c9002569c9abfa715e491aa636555e51ddf85d50,Armin Ronacher,Armin Ronacher,0.72,False,
d17b6d738a0e9f8a3dcf4996a65de6e3347acae6,Armin Ronacher,Armin Ronacher,0.92,False,
faa1c71e455a99e9b098aa9bb4667c07a1bab6aa,Armin Ronacher,Armin Ronacher,0.84,False,
fda14678c07d036ef3a1984a4e346e793cc5a63c,Armin Ronacher,Armin Ronacher,0.9,False,
a354c393aed6d87ad62369cca046f0aff70254c1,Armin Ronacher,Armin Ronacher,0.7658333333333333,False,
c41a1cd8dca1110ca22da93fb80111b29c7e5740,Armin Ronacher,Armin Ronacher,0.5414761904761904,False,
38107c752cf959ad69cf4f35886946bc947f2bd3,Armin Ronacher,Armin Ronacher,0.72,False,
a3a843999b8f98a96fb44f573515d44648d72bab,Armin Ronacher,Armin Ronacher,0.82,False,
9a21c34bb63c2343b7c8c6bcfc51fc72030909ed,Armin Ronacher,Armin Ronacher,0.83,False,
6b5ba145213d49078dc03f3f62fb3ad5aa139e68,Armin Ronacher,Armin Ronacher,0.88,False,
a3f78af87019bfd89063cf5bc0c19f27325f36c1,Armin Ronacher,Armin Ronacher,0.88,False,
0566abc28da9c997a9f7ac7b38066075a7a81cd8,Armin Ronacher,Armin Ronacher,0.71,False,
780bcf365c40bbcca14a980d87d642e162f3fd41,Armin Ronacher,Armin Ronacher,0.8525833333333334,False,
d903f55e835dd143afb6e0079376525718ffb5a9,Armin Ronacher,Armin Ronacher,0.715,False,
2a73bbc436041875f81aeffd5b8f13c6da8fcf19,Armin Ronacher,Armin Ronacher,0.6775,False,
6e3dd9b3ce3ddb6ae1689654ce6dc2e71742c8a7,Armin Ronacher,Armin Ronacher,0.7416666666666667,False,
eb67242e1cb08566a1cd2489933479368a48b4a5,Armin Ronacher,Armin Ronacher,0.575,False,
1e4e578d73b78e2e11696b2e2d0763fd00367521,Armin Ronacher,Armin Ronacher,0.88,False,
216478f715b330e7d9298c6a11d3e5c0a1e790f8,Ron DuPlain,Ron DuPlain,0.6133333333333334,False,
6875a057ec97fb17927b951cd1e5baeef2cf81d8,Ron DuPlain,Ron DuPlain,0.65,False,
085faf2a776020c9422bf57b5e37b05705d6b95f,Ron DuPlain,Ron DuPlain,0.72,False,
1d2a308c202f401446fa1f092fe0af904ac0230d,Armin Ronacher,Armin Ronacher,0.71,False,
5ecf01dd4eece07d6d724caebc44a0c568b58d7c,Armin Ronacher,Armin Ronacher,0.84,False,
d4c44a7d8c1554dfafc240f6a1714bc58fdc05f5,Dag Odenhall,Dag Odenhall,0.69,False,
2ac1b7d4388209d8e1309ed5b43ebe8d023eaa53,Armin Ronacher,Armin Ronacher,0.89,False,
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,Armin Ronacher,Armin Ronacher,0.79,False,
164067920ba7832e587a24725384789ab92bd55f,Armin Ronacher,Armin Ronacher,0.82,False,
4b65c7ed5a31d56e194817231eb88e1083ba285d,Armin Ronacher,Armin Ronacher,0.65,False,
fb88d9d0253bffdd67665d2e1b761bd3d9986804,Armin Ronacher,Armin Ronacher,0.95,False,
ed70b42798a31bce951917ff22b996c810e2c3a9,Armin Ronacher,Armin Ronacher,0.81,False,
b92120b190e92288468d8617bc0e270dbf32ea71,Armin Ronacher,Armin Ronacher,0.74,False,
11c66be80e3e249c5f14dd9a23f49a073cd03903,Armin Ronacher,David Lord,0.31,True,predicted_label_mismatch;low_confidence<0.5
4c76607553e92f6e1b03930e053cc7078fc32f8d,Armin Ronacher,Armin Ronacher,0.79,False,
24c1713ff5f08ee1a2fa0adf9774328b719d3870,Armin Ronacher,Armin Ronacher,0.6525,False,
402f12bb6d578b767dfd637400f9194736458795,Armin Ronacher,Armin Ronacher,0.86,False,
99be2ec022e2ceb1c21527c8278a7179630430d5,Armin Ronacher,Armin Ronacher,0.86,False,
7afd49c6488461a82505654a88861cdb16356b74,Dag Odenhall,Dag Odenhall,0.63,False,
4a45345fc44f60275b91c47031dd44abce02f596,Dag Odenhall,David Lord,0.4,True,predicted_label_mismatch;low_confidence<0.5
384ad219cbde8ecbea79d41815d9ab2d70e3123c,Dag Odenhall,Dag Odenhall,0.53,False,
785e94bf1e914c00a74b92e3549f86826d947f5b,Armin Ronacher,Armin Ronacher,0.74,False,
4228d7281fd995beda447ee016b304b6c3764f3f,Armin Ronacher,Armin Ronacher,0.72,False,
0bf777ed81d5296fb722931d35e5db4333e3de39,Armin Ronacher,Armin Ronacher,0.91,False,
6562f2e152222e473d07e24f43f1cfe091675854,Armin Ronacher,Armin Ronacher,0.91,False,
8ed051d5b5f136397e26dc20845869366afc2cae,Armin Ronacher,Armin Ronacher,0.8315,False,
00c5b7a937b63378394fc6fc576aa6c27106d6d6,Armin Ronacher,Armin Ronacher,0.73,False,
45b97d14e3ab7a8b7e6010bb6490a87b00c2ae2b,Armin Ronacher,Armin Ronacher,0.5066666666666666,False,
34a494713c085926d023f8e8f9cf6f0c40bab660,Armin Ronacher,Armin Ronacher,0.76,False,
235369fd613b72c1767b2b20d9f94dee1d6090d5,Armin Ronacher,Armin Ronacher,0.504,False,
fbd488678f93c13527a9fba252bd89b53abec5e9,Armin Ronacher,Armin Ronacher,0.76,False,
60de3f295b0dc90635998772e7651b09aa75fab1,Armin Ronacher,Armin Ronacher,0.8858333333333335,False,
43cf3f307fc872b37de8b8fe986d4af17f767d63,Armin Ronacher,Markus Unterwaditzer,0.4771666666666665,True,predicted_label_mismatch;low_confidence<0.5
97efffad9a9858c0d966723d543e1186629631d4,Armin Ronacher,David Lord,0.5332857142857144,True,predicted_label_mismatch
dd75cc9e28fc2bed7783cbc65182b9fc3d9c94b0,Armin Ronacher,Armin Ronacher,0.85,False,
fd0862c77d70aa239e9b687818abf0e8ef8dd743,Armin Ronacher,David Lord,0.4763333333333334,True,predicted_label_mismatch;low_confidence<0.5
4c8c503326f8b26787945082007a294dff4c255b,Armin Ronacher,David Lord,0.61,True,predicted_label_mismatch
0da56d7f5cfb6a637129444bfe0d6bf2584363ac,Armin Ronacher,Armin Ronacher,0.7,False,
5910ef8a439196075f16e8d19d72c8bcb704a62f,Armin Ronacher,David Lord,0.75,True,predicted_label_mismatch
1446614915b9ab4f75cbdfd79a80b71492b00276,Armin Ronacher,Armin Ronacher,0.84,False,
a06cd0a64418f2aafafb0a574c64c2ea5f3e9239,Armin Ronacher,Armin Ronacher,0.9,False,
0ecc686372f577ccbcbcb818e1386ceb7bd9391d,Armin Ronacher,Armin Ronacher,0.91,False,
7ed3196e8d1861acd027c409c47e51cce812ba63,Simon Sapin,David Lord,0.78,True,predicted_label_mismatch
